Price,Close,High,Low,Open,Volume
Ticker,SGT.VN,SGT.VN,SGT.VN,SGT.VN,SGT.VN
Date,,,,,
2023-07-17,14800.0,15200.0,14500.0,15000.0,113200
2023-07-19,15200.0,15800.0,14800.0,15800.0,41000
2023-07-20,15100.0,15350.0,15000.0,15250.0,80000
2023-07-21,15500.0,15500.0,15000.0,15000.0,77000
2023-07-24,15400.0,15450.0,14900.0,15450.0,44000
2023-07-26,14500.0,15000.0,14500.0,14750.0,142400
2023-07-28,14500.0,15000.0,14300.0,14300.0,32800
2023-08-03,14550.0,14600.0,14250.0,14250.0,74200
2023-08-04,14650.0,15000.0,14300.0,14300.0,72700
2023-08-07,15650.0,15650.0,14500.0,14650.0,175600
2023-08-08,15600.0,16600.0,15000.0,16100.0,211900
2023-08-09,15450.0,15600.0,15000.0,15100.0,95800
2023-08-10,15400.0,15550.0,14900.0,15200.0,63300
2023-08-11,15100.0,15350.0,14800.0,15350.0,45800
2023-08-14,15950.0,15950.0,14600.0,14600.0,146400
2023-08-15,15450.0,16000.0,15050.0,15050.0,49600
2023-08-16,15400.0,15450.0,15050.0,15050.0,41800
2023-08-17,14950.0,15400.0,14900.0,15400.0,40400
2023-08-18,13950.0,15000.0,13950.0,14950.0,158400
2023-08-21,13900.0,13900.0,13300.0,13900.0,53200
2023-08-22,14800.0,14850.0,14300.0,14400.0,130300
2023-08-23,15000.0,15600.0,14500.0,15500.0,101000
2023-08-24,14900.0,15150.0,14500.0,14950.0,55500
2023-08-25,14900.0,15450.0,14700.0,14900.0,23200
2023-08-28,15000.0,15000.0,14800.0,14800.0,75100
2023-08-29,15000.0,15150.0,14850.0,15000.0,60800
2023-08-30,15200.0,15200.0,14850.0,15000.0,42500
2023-08-31,15150.0,16000.0,14900.0,15150.0,140300
2023-09-05,15250.0,15700.0,15000.0,15300.0,71100
2023-09-06,15400.0,15600.0,14600.0,15250.0,18300
2023-09-07,15000.0,15400.0,14900.0,15400.0,76700
2023-09-08,15350.0,15550.0,15000.0,15000.0,207300
2023-09-11,15400.0,15800.0,15400.0,15400.0,204000
2023-09-12,15600.0,15700.0,15050.0,15700.0,75300
2023-09-13,15500.0,15700.0,15000.0,15000.0,76200
2023-09-14,15300.0,15500.0,14700.0,15500.0,40300
2023-09-15,15000.0,15400.0,14700.0,15300.0,56000
2023-09-18,14750.0,15000.0,14600.0,14600.0,4200
2023-09-19,14400.0,14750.0,13800.0,14750.0,34700
2023-09-20,15400.0,15400.0,14400.0,14400.0,42000
2023-09-21,14800.0,15400.0,14800.0,15400.0,38000
2023-09-22,14500.0,15050.0,14350.0,14700.0,127100
2023-09-25,13500.0,15200.0,13500.0,14500.0,109300
2023-09-26,14000.0,14200.0,13500.0,13500.0,15400
2023-09-27,14400.0,14400.0,13500.0,14000.0,11400
2023-09-28,14350.0,14400.0,13650.0,13650.0,11500
2023-09-29,14200.0,14750.0,14000.0,14750.0,41800
2023-10-02,14350.0,14500.0,14000.0,14500.0,26200
2023-10-03,14150.0,14350.0,13500.0,14350.0,43800
2023-10-04,14350.0,14350.0,14100.0,14100.0,6500
2023-10-05,14000.0,14200.0,13450.0,13450.0,16000
2023-10-06,14000.0,14100.0,13500.0,13500.0,15800
2023-10-09,13800.0,14000.0,13750.0,13750.0,18100
2023-10-10,14000.0,14100.0,13550.0,13700.0,29200
2023-10-11,14500.0,14500.0,13750.0,13900.0,30700
2023-10-12,14100.0,14450.0,14000.0,14450.0,28200
2023-10-13,14050.0,14100.0,13650.0,14000.0,44100
2023-10-16,14200.0,14500.0,13850.0,14050.0,50100
2023-10-17,13750.0,14400.0,13750.0,14100.0,55500
2023-10-18,13450.0,14000.0,13400.0,14000.0,20800
2023-10-19,13200.0,14000.0,13200.0,14000.0,13800
2023-10-20,13750.0,13750.0,13000.0,13700.0,21700
2023-10-23,13400.0,13500.0,13050.0,13150.0,14100
2023-10-24,13200.0,13500.0,12500.0,13500.0,23700
2023-10-25,13150.0,13850.0,13050.0,13050.0,22000
2023-10-26,12250.0,13000.0,12250.0,13000.0,46900
2023-10-27,12600.0,12800.0,11700.0,12500.0,28600
2023-10-30,12800.0,13150.0,12250.0,13150.0,7500
2023-10-31,11950.0,12800.0,11950.0,12800.0,61000
2023-11-01,12000.0,12750.0,11550.0,12400.0,14100
2023-11-02,12300.0,12400.0,11500.0,11500.0,28900
2023-11-03,11950.0,12300.0,11800.0,12300.0,42600
2023-11-06,11850.0,12650.0,11850.0,12650.0,41600
2023-11-07,11550.0,11850.0,11450.0,11850.0,47600
2023-11-08,12200.0,12200.0,11350.0,11900.0,25900
2023-11-09,12300.0,12350.0,12100.0,12300.0,52100
2023-11-10,12300.0,12300.0,11900.0,12200.0,19800
2023-11-13,12150.0,12250.0,11850.0,12000.0,13900
2023-11-14,11900.0,12250.0,11300.0,12000.0,67900
2023-11-15,12100.0,12150.0,11800.0,12050.0,34000
2023-11-16,11850.0,12000.0,11700.0,12000.0,36500
2023-11-17,12000.0,12200.0,11850.0,11950.0,45100
2023-11-20,12000.0,12000.0,11250.0,11650.0,37300
2023-11-21,11950.0,12000.0,11500.0,12000.0,5000
2023-11-22,11850.0,12000.0,11750.0,12000.0,15600
2023-11-23,11850.0,12400.0,11750.0,11750.0,9200
2023-11-24,12200.0,12350.0,11700.0,11850.0,10300
2023-11-27,11850.0,12200.0,11800.0,12100.0,7600
2023-11-28,11900.0,12000.0,11800.0,12000.0,14300
2023-11-29,12000.0,12350.0,11900.0,12350.0,6000
2023-11-30,12050.0,12400.0,11800.0,12400.0,5300
2023-12-01,11850.0,12300.0,11800.0,11900.0,19300
2023-12-04,12350.0,12400.0,12000.0,12000.0,4900
2023-12-05,12000.0,12300.0,12000.0,12000.0,25900
2023-12-06,12300.0,12300.0,11950.0,12000.0,30700
2023-12-07,12250.0,12300.0,11900.0,12300.0,5700
2023-12-08,12200.0,12250.0,11900.0,12250.0,18800
2023-12-11,12100.0,12100.0,11850.0,12000.0,12900
2023-12-12,12200.0,12200.0,11900.0,12100.0,6700
2023-12-13,11800.0,12100.0,11800.0,11950.0,12500
2023-12-15,11700.0,11950.0,11700.0,11900.0,5600
2023-12-18,11950.0,11950.0,11750.0,11750.0,200
2023-12-19,11900.0,11950.0,11800.0,11950.0,25800
2023-12-20,11900.0,11950.0,11800.0,11800.0,18500
2023-12-21,11900.0,11900.0,11750.0,11900.0,7500
2023-12-22,11800.0,11900.0,11750.0,11850.0,10000
2023-12-25,11950.0,11950.0,11800.0,11800.0,6400
2023-12-26,11850.0,11950.0,11850.0,11900.0,12400
2023-12-27,11900.0,11900.0,11800.0,11850.0,16200
2023-12-28,11750.0,11850.0,11750.0,11800.0,18000
2023-12-29,11300.0,11950.0,11300.0,11800.0,41800
2024-01-02,11800.0,11850.0,11400.0,11850.0,55700
2024-01-03,11700.0,11850.0,11700.0,11800.0,32700
2024-01-04,11700.0,11700.0,11650.0,11700.0,19500
2024-01-05,11650.0,11650.0,11550.0,11650.0,23600
2024-01-08,11650.0,11700.0,11600.0,11650.0,22900
2024-01-09,11700.0,11700.0,11650.0,11650.0,18600
2024-01-10,11750.0,11900.0,11600.0,11900.0,5900
2024-01-11,11800.0,11800.0,11500.0,11650.0,24700
2024-01-12,11850.0,11850.0,11300.0,11700.0,21400
2024-01-15,11650.0,11850.0,11600.0,11850.0,7400
2024-01-16,11650.0,11700.0,11400.0,11500.0,13900
2024-01-17,11650.0,11650.0,11400.0,11550.0,34000
2024-01-19,11400.0,11900.0,11400.0,11900.0,25700
2024-01-22,11500.0,11500.0,11400.0,11500.0,16400
2024-01-23,11350.0,11500.0,11300.0,11400.0,11500
2024-01-24,11600.0,11700.0,11500.0,11500.0,1500
2024-01-25,11400.0,11500.0,11300.0,11400.0,4600
2024-01-26,11400.0,11850.0,11400.0,11850.0,3100
2024-01-29,11600.0,11600.0,11300.0,11400.0,8300
2024-01-30,11400.0,11400.0,11300.0,11300.0,16800
2024-01-31,11800.0,11950.0,11400.0,11400.0,62200
2024-02-01,12600.0,12600.0,11800.0,11800.0,56900
